Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA50,MA200,RSI
2025-07-11 00:00:00+05:30,1499.0542783474266,1502.0285923917668,1477.540121836759,1482.3980712890625,7234991,0.0,0.0,,,53.801185919583936
2025-07-14 00:00:00+05:30,1479.4236826617216,1487.1569471972039,1466.4358695278945,1470.9964599609375,10311846,0.0,0.0,,,49.3032382096626
2025-07-15 00:00:00+05:30,1473.4750846086956,1483.6869442622558,1469.7076928815193,1472.6820068359375,8132454,0.0,0.0,,,49.969154564535025
2025-07-16 00:00:00+05:30,1460.388154594461,1478.234038357326,1458.9009976142222,1472.8802490234375,10409983,0.0,0.0,,,50.05225346746668
2025-07-17 00:00:00+05:30,1474.6649737790947,1476.8460890701654,1461.2805601585153,1463.7591552734375,11854613,0.0,0.0,,,46.24624746426095
2025-07-18 00:00:00+05:30,1472.0872520008465,1472.0872520008465,1456.5216021387357,1463.362548828125,10296318,0.0,0.0,,,46.082159702916044
2025-07-21 00:00:00+05:30,1452.4566531183941,1463.362470991638,1410.9153771961905,1416.3682861328125,22442744,0.0,0.0,,,31.72038983989073
2025-07-22 00:00:00+05:30,1415.178583447059,1419.640054314783,1398.6214967228645,1400.70361328125,20396320,0.0,0.0,,,28.528715784343504
2025-07-23 00:00:00+05:30,1413.7906253323065,1413.7906253323065,1402.2899684336514,1412.402587890625,8354596,0.0,0.0,,,33.87961240442911
2025-07-24 00:00:00+05:30,1407.0487949065318,1410.81630780687,1384.0474811654185,1390.888427734375,14740507,0.0,0.0,,,29.504892135963473
2025-07-25 00:00:00+05:30,1386.9226057137396,1389.0046012536307,1372.2492752918665,1379.7841796875,11854722,0.0,0.0,,,27.529048822168434
2025-07-28 00:00:00+05:30,1380.3790691362324,1395.7463569486692,1373.1415238854815,1375.71923828125,7748361,0.0,0.0,,,26.820968150728447
2025-07-29 00:00:00+05:30,1371.1586653944225,1408.04010820105,1371.1586653944225,1404.9666748046875,10750072,0.0,0.0,,,38.98193641867905
2025-07-30 00:00:00+05:30,1405.9581148273558,1411.113664716939,1389.3020300940545,1398.026611328125,7209849,0.0,0.0,,,37.393962718438544
2025-07-31 00:00:00+05:30,1376.215001569177,1390.5908519212596,1370.365493427784,1378.2969970703125,17065827,0.0,0.0,,,33.247491839288855
2025-08-01 00:00:00+05:30,1375.025384070285,1393.8627060383,1372.4476694796913,1381.76708984375,10321171,0.0,0.0,,,34.6206634406373
2025-08-04 00:00:00+05:30,1383.155066191865,1403.975263237478,1379.7841529413568,1399.4146728515625,6312820,0.0,0.0,,,41.24073124938008
2025-08-05 00:00:00+05:30,1398.918980991344,1398.918980991344,1376.2150271869518,1379.7841796875,9315972,0.0,0.0,,,36.779466339784236
2025-08-06 00:00:00+05:30,1379.9824375441353,1383.9481891450812,1371.4560958071288,1380.874755859375,5834312,0.0,0.0,,,37.186000997745026
2025-08-07 00:00:00+05:30,1375.818511047819,1381.7671392504185,1354.3043541251445,1377.5040283203125,9976705,0.0,0.0,,,36.40675651514
2025-08-08 00:00:00+05:30,1373.1415514013454,1385.2370458989403,1353.312792536344,1356.0888671875,8793606,0.0,0.0,,,31.841454275275026
2025-08-11 00:00:00+05:30,1358.2700517359046,1376.1159356273254,1349.5453489789295,1374.331298828125,9997486,0.0,0.0,,,38.873230682707494
2025-08-12 00:00:00+05:30,1370.0682117041065,1389.8969719255274,1363.4255044148417,1368.5810546875,12244664,0.0,0.0,,,37.557901967579355
2025-08-13 00:00:00+05:30,1376.115874093997,1379.8833867126677,1365.7057756228248,1370.7620849609375,7457021,0.0,0.0,,,38.409157415359886
2025-08-14 00:00:00+05:30,1370.961308962897,1374.3455639562076,1363.794372575189,1367.4774169921875,7126128,5.5,0.0,,,37.578285940483966
2025-08-18 00:00:00+05:30,1383.602791829514,1388.4802648218374,1370.6626218339861,1375.3409423828125,11785109,0.0,0.0,,,40.875715081482504
2025-08-19 00:00:00+05:30,1383.6027633741608,1414.460091190419,1382.7068811681168,1413.564208984375,14384719,0.0,0.0,,,53.68342327779293
2025-08-20 00:00:00+05:30,1406.4969482421875,1418.342205158243,1403.510755146132,1406.4969482421875,8725641,0.0,0.0,,,51.463623112261054
2025-08-21 00:00:00+05:30,1418.4417067156319,1425.3099750709036,1413.7633861810953,1418.24267578125,11021323,0.0,0.0,,,54.808240327043535
2025-08-22 00:00:00+05:30,1413.464698965694,1416.84907536351,1401.4204113959267,1402.71435546875,5818868,0.0,0.0,,,49.9114809406034
2025-08-25 00:00:00+05:30,1408.1890657335161,1412.9670232567023,1399.230486508923,1406.0987548828125,5979407,0.0,0.0,,,50.940278204045015
2025-08-26 00:00:00+05:30,1401.519906786198,1403.5107021083375,1375.241384232256,1378.5262451171875,12145259,0.0,0.0,1431.3095141601561,,43.162165889044964
2025-08-28 00:00:00+05:30,1383.50331940736,1385.7926612650012,1360.2109883890075,1379.521728515625,13161813,0.0,0.0,1430.5210278320312,,43.49761149734246
2025-08-29 00:00:00+05:30,1374.7437651325777,1397.0406983353935,1343.7869203796088,1350.9537353515625,18758842,0.0,0.0,1429.1829931640625,,36.78768916213732
2025-09-01 00:00:00+05:30,1349.759256141992,1356.9260708455383,1334.430107544873,1347.6689453125,11232238,0.0,0.0,1427.7158081054688,,36.09816455591671
2025-09-02 00:00:00+05:30,1348.5648331807902,1378.128095842481,1348.2661652716795,1360.2109375,11517006,0.0,0.0,1425.847099609375,,40.6707293123858
2025-09-03 00:00:00+05:30,1363.3961593284287,1370.1649121838109,1354.2385492379765,1366.2828369140625,7847563,0.0,0.0,1424.2862182617187,,42.804515982135634
2025-09-04 00:00:00+05:30,1365.4865379446771,1367.6763641601647,1350.8541196588233,1353.0440673828125,13223177,0.0,0.0,1422.5795336914061,,39.47124550902829
2025-09-05 00:00:00+05:30,1356.7271022727273,1374.6442613636364,1353.0441792852228,1368.671875,5777575,0.0,0.0,1420.8582299804686,,44.92357194083383
2025-09-08 00:00:00+05:30,1373.6488583038629,1379.6212446443146,1366.0838599076599,1372.15576171875,6986720,0.0,0.0,1418.6513989257812,,46.089427394656774
2025-09-09 00:00:00+05:30,1370.2643943031567,1374.843199236951,1362.4007284883235,1369.8662109375,9754452,0.0,0.0,1416.0002197265626,,45.40913886756678
2025-09-10 00:00:00+05:30,1377.5308659113482,1382.1096709119122,1367.7759200987732,1370.66259765625,7790815,0.0,0.0,1413.6584350585938,,45.70931459405442
2025-09-11 00:00:00+05:30,1369.6672638548873,1379.1235422027225,1368.6718661340626,1376.9337158203125,9766072,0.0,0.0,1410.8908325195312,,48.128079249106996
2025-09-12 00:00:00+05:30,1376.9337291414593,1389.873899637371,1374.146566892781,1388.579833984375,7403368,0.0,0.0,1408.5465087890625,,52.371858776725176
2025-09-15 00:00:00+05:30,1386.5889315301856,1394.3530818320328,1382.2091575524387,1392.8599853515625,5396697,0.0,0.0,1406.3076147460938,,53.86570865776249
2025-09-16 00:00:00+05:30,1398.2350616507645,1401.5199225726963,1391.7649767809332,1398.8323974609375,8686961,0.0,0.0,1403.999794921875,,55.94225173089216
2025-09-17 00:00:00+05:30,1400.5245819104894,1409.6821922648512,1400.4250664409112,1407.2933349609375,7519417,0.0,0.0,1401.57962890625,,58.77331093076808
2025-09-18 00:00:00+05:30,1413.8628424954393,1415.4554544293837,1404.2074124117412,1408.4876708984375,9332642,0.0,0.0,1399.26068359375,,59.17213014387049
2025-09-19 00:00:00+05:30,1408.3882121473878,1410.4785229891424,1397.1401696768169,1400.9227294921875,13461373,0.0,0.0,1397.1592529296875,,55.509218213542475
2025-09-22 00:00:00+05:30,1397.4387885526373,1404.2074196840813,1381.6119415772491,1384.199951171875,7757970,0.0,0.0,1394.7590600585938,,48.37970273709603
2025-09-23 00:00:00+05:30,1384.5982372618869,1388.5798281670254,1370.4636381520502,1383.40380859375,14014702,0.0,0.0,1392.7791748046875,,48.06320201347827
2025-09-24 00:00:00+05:30,1378.9244730635044,1389.5751797778832,1374.0470000648747,1376.635009765625,5922759,0.0,0.0,1390.8919458007813,,45.34697967023589
2025-09-25 00:00:00+05:30,1374.942926360271,1378.128150477363,1362.6994857374575,1366.0838623046875,11411143,0.0,0.0,1388.7599829101562,,41.41771303269449
2025-09-26 00:00:00+05:30,1365.685684712474,1376.3363918134596,1359.7132983361805,1371.2598876953125,9879109,0.0,0.0,1386.7275756835938,,43.982031038594144
2025-09-29 00:00:00+05:30,1375.2413599514077,1382.6073268149732,1361.7039763015719,1366.48193359375,14231999,0.0,0.0,1384.78203125,,42.147975277841915
2025-09-30 00:00:00+05:30,1370.7620971908361,1370.7620971908361,1356.5279835173724,1357.722412109375,14604684,0.0,0.0,1382.669228515625,,38.94187429485708
2025-10-01 00:00:00+05:30,1360.7086293823172,1372.255218175594,1356.4283707523282,1362.4007568359375,12045916,0.0,0.0,1381.5898779296874,,41.50130389212718
2025-10-03 00:00:00+05:30,1356.926091696157,1365.287456651113,1350.6551591113212,1357.125244140625,12842347,0.0,0.0,1380.718310546875,,39.49102963089675
2025-10-06 00:00:00+05:30,1353.740909090909,1371.0608538471567,1352.7455113636363,1368.671875,12396580,0.0,0.0,1379.8436962890626,,45.69165421390285
2025-10-07 00:00:00+05:30,1369.667209612737,1389.47564777439,1369.5676941462978,1378.4267578125,11244040,0.0,0.0,1379.594462890625,,50.323149113138726
2025-10-08 00:00:00+05:30,1378.426755451918,1382.6073771032557,1358.2201339506064,1361.1068115234375,8525081,0.0,0.0,1379.2209155273438,,43.267659083664746
2025-10-09 00:00:00+05:30,1367.676424553763,1373.6488106871855,1362.7989515764332,1371.458984375,8826633,0.0,0.0,1379.1357104492188,,47.963735366633095
2025-10-10 00:00:00+05:30,1371.45898859096,1381.6119964455866,1368.7713419175536,1375.3409423828125,6373084,0.0,0.0,1378.5431958007812,,49.64693021488434
2025-10-13 00:00:00+05:30,1370.5631549835205,1371.3594002602317,1361.505059967041,1368.671875,7600682,0.0,0.0,1377.9561010742189,,46.84358026022409
2025-10-14 00:00:00+05:30,1373.6488553790207,1381.612037149334,1363.7943936365562,1369.5677490234375,9768174,0.0,0.0,1377.7815161132812,,47.274279358087306
2025-10-15 00:00:00+05:30,1376.6350089791804,1377.6304066718624,1366.382364141153,1367.97509765625,10882743,0.0,0.0,1377.5056762695312,,46.552147642052134
2025-10-16 00:00:00+05:30,1368.7713249510273,1394.0544503152107,1368.671809484766,1391.8646240234375,12315932,0.0,0.0,1377.3546752929688,,57.13037097568043
2025-10-17 00:00:00+05:30,1394.5522084059296,1416.7496262080865,1392.6609284325848,1410.279541015625,19335561,0.0,0.0,1377.9645825195312,,63.17981363480896
2025-10-20 00:00:00+05:30,1433.3726108781723,1467.0170999313523,1426.7034952504036,1460.04931640625,24721978,0.0,0.0,1379.5480737304688,,73.89972721361062
2025-10-21 00:00:00+05:30,1461.2438272093502,1467.2162134241023,1453.2806455896807,1458.4566650390625,2066169,0.0,0.0,1381.1671264648437,,73.16563240313766
2025-10-23 00:00:00+05:30,1468.2115624957596,1476.0752283864208,1437.9514490416038,1441.7340087890625,18707090,0.0,0.0,1382.880029296875,,65.77717516173928
2025-10-24 00:00:00+05:30,1443.3266994671071,1453.0816457634617,1434.3681199531734,1444.9193115234375,9700837,0.0,0.0,1384.2917895507812,,66.47170081562541
2025-10-27 00:00:00+05:30,1456.266786847925,1478.16553552233,1451.289798512833,1477.2696533203125,14113867,0.0,0.0,1386.4655615234376,,72.56198971848615
2025-10-28 00:00:00+05:30,1477.26972256393,1485.1333888036675,1470.79963742504,1480.056884765625,17631577,0.0,0.0,1388.6514575195313,,73.01676744946231
2025-10-29 00:00:00+05:30,1483.1425015536738,1501.3583271895798,1481.2512217130793,1497.277099609375,11884745,0.0,0.0,1391.247451171875,,75.6969121861016
2025-10-30 00:00:00+05:30,1493.0964871305005,1496.1821955688695,1477.1701246011085,1481.6494140625,9318663,0.0,0.0,1393.3736206054687,,68.99888190246287
2025-10-31 00:00:00+05:30,1483.540795005222,1490.6080945575152,1475.4780977270138,1479.5592041015625,8758053,0.0,0.0,1394.6935205078125,,68.13054010373861
2025-11-03 00:00:00+05:30,1479.1610089962214,1488.1195884585134,1472.4918928888083,1477.866943359375,8452085,0.0,0.0,1396.1209204101563,,67.39108274097023
2025-11-04 00:00:00+05:30,1477.07065615293,1485.9297198935935,1463.334119430687,1466.3203125,10007806,0.0,0.0,1397.0824731445311,,62.413457106688625
2025-11-06 00:00:00+05:30,1477.1701896475465,1494.6891648996161,1469.406038969176,1489.2144775390625,16772678,0.0,0.0,1398.8124755859376,,67.53386539594985
2025-11-07 00:00:00+05:30,1487.7213309001133,1491.5038906434634,1469.1074431042953,1471.19775390625,7821765,0.0,0.0,1400.1144555664061,,60.543852848099704
2025-11-10 00:00:00+05:30,1471.0982430243503,1494.0919049344996,1468.7092643110286,1482.44580078125,7068438,0.0,0.0,1402.1928466796876,,63.11093617191739
2025-11-11 00:00:00+05:30,1490.1103850249956,1491.9021495222175,1473.3876547459602,1486.5269775390625,7127506,0.0,0.0,1404.3329516601561,,64.02549796127036
2025-11-12 00:00:00+05:30,1498.0734942427068,1517.6827797499902,1493.0965058897411,1504.5435791015625,12384459,0.0,0.0,1407.4047485351562,,67.81858421093096
2025-11-13 00:00:00+05:30,1508.0275174062697,1515.0948167835015,1499.8653048593553,1503.9464111328125,7196443,0.0,0.0,1410.5302978515624,,67.56429759220336
2025-11-14 00:00:00+05:30,1498.5711928131457,1513.900341239272,1498.5711928131457,1511.9095458984375,7682823,0.0,0.0,1413.5642700195312,,69.22156853405887
2025-11-17 00:00:00+05:30,1513.900387650411,1516.6874283079178,1504.5436249599409,1511.3123779296875,5871416,0.0,0.0,1416.4648608398438,,68.93710906321013
2025-11-18 00:00:00+05:30,1514.696568271851,1520.7685911952462,1503.5481631005248,1512.4072265625,11045042,0.0,0.0,1419.6521240234374,,69.18711686274902
2025-11-19 00:00:00+05:30,1510.4164493928117,1515.2939222795571,1505.0412776708577,1511.9095458984375,5692366,0.0,0.0,1422.5168774414062,,68.91559141152433
2025-11-20 00:00:00+05:30,1522.9585089376258,1543.7623455509595,1519.6736478639639,1541.9705810546875,18171724,0.0,0.0,1425.913173828125,,75.23714556451665
2025-11-21 00:00:00+05:30,1533.9078528560988,1550.6305827884978,1533.0119706260582,1539.4820556640625,9615271,0.0,0.0,1429.3054907226563,,73.89736693555366
2025-11-24 00:00:00+05:30,1542.8663816107544,1542.8663816107544,1524.7501927010492,1528.831298828125,18433951,0.0,0.0,1432.4688647460937,,68.2921240895009
2025-11-25 00:00:00+05:30,1528.8313312270848,1552.4222077972818,1518.0809876078647,1532.61376953125,15033482,0.0,0.0,1435.5824658203126,,69.18603220468174
2025-11-26 00:00:00+05:30,1535.2018536795324,1564.3669320995493,1533.4100892950657,1562.6748046875,14054299,0.0,0.0,1439.064365234375,,75.17584496751316
2025-11-27 00:00:00+05:30,1567.7513003642512,1568.2489991897637,1548.8387449947777,1556.2047119140625,9794643,0.0,0.0,1442.331259765625,,71.93472240303095
2025-11-28 00:00:00+05:30,1560.7835875199362,1574.0224254817672,1555.806599039324,1560.285888671875,8959508,0.0,0.0,1445.5603295898438,,72.73328601855869
2025-12-01 00:00:00+05:30,1567.7513979315313,1570.2398922139623,1556.403839701944,1558.892333984375,8920233,0.0,0.0,1448.5923095703124,,71.98014519299427
2025-12-02 00:00:00+05:30,1553.9152843475838,1560.2858537619331,1534.9032130787248,1539.1834716796875,11389150,0.0,0.0,1451.2062255859375,,62.17447406172761
2025-12-03 00:00:00+05:30,1538.0884656023031,1545.2554018922647,1525.9446623591427,1531.718017578125,6090883,0.0,0.0,1453.8221313476563,,58.90130184133203
2025-12-04 00:00:00+05:30,1528.9308982335338,1553.3181423785347,1510.6155558800758,1528.53271484375,11867930,0.0,0.0,1456.7087866210939,,57.51013164123878
2025-12-05 00:00:00+05:30,1523.356635808528,1538.685784402705,1513.6016899280953,1533.5096435546875,10183266,0.0,0.0,1459.7109033203126,,59.13422323945257
2025-12-08 00:00:00+05:30,1532.1161217020071,1543.861863398969,1527.9354998822807,1535.898681640625,11301491,0.0,0.0,1462.8961767578126,,59.92605616422068
2025-12-09 00:00:00+05:30,1533.211064854301,1535.4008911036892,1513.1039592099478,1522.3612060546875,11503971,0.0,0.0,1466.0217236328126,,53.58950638547776
2025-12-10 00:00:00+05:30,1526.9401045329791,1540.3779737710465,1524.3520947592017,1529.8267822265625,7991629,0.0,0.0,1469.1930615234376,,56.33179299054167
2025-12-11 00:00:00+05:30,1529.826707449835,1542.8663926602953,1516.9860531705099,1537.889404296875,4706197,0.0,0.0,1472.6212109375,,59.13977949525276
2025-12-12 00:00:00+05:30,1543.6628294631555,1552.62140892391,1538.9843872841,1549.3365478515625,5106655,0.0,0.0,1476.4534936523437,,62.7974752605635
2025-12-15 00:00:00+05:30,1544.060853330096,1551.4268205626304,1539.3825327747268,1549.037841796875,5774543,0.0,0.0,1480.1862353515626,,62.639899466095734
2025-12-16 00:00:00+05:30,1537.8894294536826,1544.5585453663573,1531.7180123854912,1535.201904296875,11731856,0.0,0.0,1483.7477685546876,,55.67155054841254
2025-12-17 00:00:00+05:30,1542.8664391614582,1542.8664391614582,1532.2157323461342,1537.292236328125,7116649,0.0,0.0,1487.12017578125,,56.45961630308941
2025-12-18 00:00:00+05:30,1528.1345045583196,1544.3595357154854,1528.1345045583196,1537.292236328125,6580829,0.0,0.0,1490.2974853515625,,56.45961630308941
2025-12-19 00:00:00+05:30,1547.2461442463334,1566.9549449740825,1543.8617679066683,1557.8968505859375,13937275,0.0,0.0,1494.2332861328125,,63.81389851868668
2025-12-22 00:00:00+05:30,1566.2582562309594,1570.2398469681211,1558.0960438231807,1568.1495361328125,10184852,0.0,0.0,1498.1670971679687,,66.81732664937547
2025-12-23 00:00:00+05:30,1573.6241984599117,1573.6241984599117,1560.8830596994947,1563.4710693359375,7506564,0.0,0.0,1501.9296997070312,,64.19882342215618
2025-12-24 00:00:00+05:30,1565.4619535362338,1568.448146711295,1546.4498812900458,1551.0286865234375,8815745,0.0,0.0,1505.5768359375,,57.720283166128695
2025-12-26 00:00:00+05:30,1547.5447581940155,1553.8158123179846,1547.1466963201515,1552.0240478515625,2311495,0.0,0.0,1509.2259619140625,,58.08468846135275
2025-12-29 00:00:00+05:30,1547.7439417510202,1550.9291658570105,1536.495898892566,1538.4866943359375,5972105,0.0,0.0,1512.6361938476562,,51.57407719654735
2025-12-30 00:00:00+05:30,1539.8801935176687,1546.449793829553,1530.7225835687998,1532.71337890625,8815884,0.0,0.0,1515.4531689453124,,49.04904535379907
2025-12-31 00:00:00+05:30,1533.9078900841737,1569.7422080874378,1533.9078900841737,1563.172607421875,5771830,0.0,0.0,1518.5110302734374,,60.13764377362369
2026-01-01 00:00:00+05:30,1566.457230908256,1585.1707553042595,1563.8692213237453,1568.3485107421875,6408128,0.0,0.0,1520.6770141601562,,61.66442986959488
2026-01-02 00:00:00+05:30,1572.7283614795997,1587.2611435561273,1570.9365970213464,1584.9718017578125,6602230,0.0,0.0,1523.2073168945312,,66.14883085151422
2026-01-05 00:00:00+05:30,1585.6684856930358,1604.3820104615531,1568.049995566515,1570.8370361328125,8704973,0.0,0.0,1525.7893774414063,,59.74872120798331
2026-01-06 00:00:00+05:30,1561.77894010158,1561.77894010158,1489.4135782872731,1500.6614990234375,27417125,0.0,0.0,1526.9042211914064,,39.3781759555882
2026-01-07 00:00:00+05:30,1503.0504545946628,1513.004431115157,1491.1056827700695,1497.277099609375,11199340,0.0,0.0,1527.3043701171875,,38.69302344266556
2026-01-08 00:00:00+05:30,1493.0965028672745,1496.9785780764303,1462.040144211037,1463.831787109375,16518684,0.0,0.0,1526.9798681640625,,32.647664303695464
2026-01-09 00:00:00+05:30,1458.2576091430024,1473.0890589574892,1458.2576091430024,1468.51025390625,8335311,0.0,0.0,1526.40453125,,34.19645143296469
2026-01-12 00:00:00+05:30,1468.5102348906719,1478.4642116159973,1444.322022844729,1476.373779296875,8883745,0.0,0.0,1526.2990185546876,,36.82596904404918
2026-01-13 00:00:00+05:30,1478.165525590484,1478.9618923221497,1438.050951275772,1446.11376953125,13499760,0.0,0.0,1525.6301098632812,,31.593972389812848
2026-01-14 00:00:00+05:30,1437.3542473990606,1460.2483939989072,1433.5716876182923,1452.086181640625,8321764,0.0,0.0,1525.1144946289062,,33.5991475480416
2026-01-15 00:00:00+05:30,1452.086181640625,1452.086181640625,1452.086181640625,1452.086181640625,0,0.0,0.0,1524.8298120117188,,33.5991475480416
2026-01-16 00:00:00+05:30,1452.0861898343726,1473.1885721290346,1448.4031454989463,1451.1903076171875,17167161,0.0,0.0,1524.0693286132812,,33.42867921848537
2026-01-19 00:00:00+05:30,1443.9238298491432,1443.9238298491432,1396.8415931572963,1407.0941162109375,20392765,0.0,0.0,1522.787255859375,,26.34379695902038
2026-01-20 00:00:00+05:30,1404.207443054835,1409.4830993039366,1383.6027599099377,1387.5843505859375,13189498,0.0,0.0,1520.8900268554687,,23.927519750642944
2026-01-21 00:00:00+05:30,1383.105138772638,1406.3974698374059,1366.681076311502,1398.1356201171875,17352720,0.0,0.0,1519.1221997070313,,27.78524823781551
2026-01-22 00:00:00+05:30,1403.610286379211,1412.9670491536458,1388.5798052619484,1396.0452880859375,15721693,0.0,0.0,1516.9522338867187,,27.487848844909237
2026-01-23 00:00:00+05:30,1395.348519642108,1400.5245389866304,1374.6441992470054,1379.720703125,9837802,0.0,0.0,1514.4677197265626,,25.217755178755013
2026-01-27 00:00:00+05:30,1373.6487855396595,1385.195374217857,1361.7040134914885,1374.146484375,26302396,0.0,0.0,1511.7124584960939,,24.474490947829835
2026-01-28 00:00:00+05:30,1378.6257466723232,1403.4111724845945,1378.526231208921,1390.2718505859375,11121657,0.0,0.0,1509.2916479492187,,30.826174661081367
2026-01-29 00:00:00+05:30,1396.4434009824272,1396.4434009824272,1377.6303609139109,1384.59814453125,20846683,0.0,0.0,1506.7354663085937,,29.874182947805167
2026-01-30 00:00:00+05:30,1376.236766748553,1391.5659148620384,1372.1556606847782,1388.9779052734375,11239835,0.0,0.0,1504.2768334960938,,31.629480120737156
2026-02-02 00:00:00+05:30,1333.8329085367304,1386.4894707948447,1329.35361891851,1384.0009765625,15711165,0.0,0.0,1501.11744140625,,30.68941687646688
2026-02-03 00:00:00+05:30,1467.1166446366906,1482.6448239290096,1423.6176937150067,1430.4859619140625,25456171,0.0,0.0,1498.93751953125,,46.64113773985129
2026-02-04 00:00:00+05:30,1437.3543194605445,1457.2622740237098,1433.6713964697635,1450.095458984375,8333387,0.0,0.0,1497.362802734375,,51.69199959367498
2026-02-05 00:00:00+05:30,1450.2944646433757,1454.7737543419996,1432.8750047042822,1436.757080078125,11763658,0.0,0.0,1495.4456689453125,,48.340123446149086
2026-02-06 00:00:00+05:30,1434.865799564727,1446.113842295832,1426.9026178813986,1444.123046875,8277304,0.0,0.0,1493.0746337890625,,50.25833430429514
2026-02-09 00:00:00+05:30,1451.2898835062008,1459.153549837875,1446.3128948796364,1454.873291015625,5775864,0.0,0.0,1491.0480053710937,,53.00119081768567
2026-02-10 00:00:00+05:30,1464.2299462371711,1464.2299462371711,1445.5164217743147,1451.7874755859375,10259630,0.0,0.0,1488.878037109375,,52.11288162687794
2026-02-11 00:00:00+05:30,1452.882456999606,1463.234617369774,1446.91007080626,1461.9405517578125,7106877,0.0,0.0,1486.9390014648438,,54.79732966036502
2026-02-12 00:00:00+05:30,1463.2345557130195,1466.2207486838624,1438.8473131178025,1442.231689453125,11135399,0.0,0.0,1484.9999658203126,,49.04931534460087
2026-02-13 00:00:00+05:30,1438.8473526451965,1444.0233720001163,1409.7817888672503,1413.0665283203125,10755693,0.0,0.0,1482.6269360351562,,42.02431157316756
2026-02-16 00:00:00+05:30,1413.564201587246,1432.9744560797708,1402.8139796964888,1430.4859619140625,5896514,0.0,0.0,1480.6660009765626,,46.91468830516021
2026-02-17 00:00:00+05:30,1424.5136248062843,1425.2104761017015,1412.0711535507119,1416.450927734375,10731630,0.0,0.0,1478.3248266601563,,43.71511437440907
2026-02-18 00:00:00+05:30,1420.4325123887006,1435.4629932986807,1412.6683617554224,1434.666748046875,5521096,0.0,0.0,1476.3001879882813,,48.61349302915804
2026-02-19 00:00:00+05:30,1436.3588845536149,1436.3588845536149,1393.5567833507007,1403.0130615234375,11884664,0.0,0.0,1473.9132250976563,,41.8050263762079
2026-02-20 00:00:00+05:30,1403.013091941889,1420.8307355027325,1399.6287153786739,1412.8675537109375,8177670,0.0,0.0,1471.5740405273436,,44.41504944900931
2026-02-23 00:00:00+05:30,1418.4416634695872,1428.2961245911818,1411.772547760535,1421.4278564453125,7758856,0.0,0.0,1469.2448095703126,,46.653286584451415
2026-02-24 00:00:00+05:30,1418.7403513100855,1426.7035326906043,1408.4877066792656,1422.2242431640625,12529409,0.0,0.0,1466.7025634765625,,46.86763859420387
2026-02-25 00:00:00+05:30,1428.395737725409,1433.8704252219175,1387.0867320699354,1392.063720703125,10728792,0.0,0.0,1463.5630810546875,,40.26853095122237
2026-02-26 00:00:00+05:30,1392.0637118415314,1406.397463315574,1385.4941111892442,1400.3255615234375,16683858,0.0,0.0,1460.8655541992186,,42.65064907499404
